date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-10-31,386.44,388.4,385.26,386.21,380.22,96631300,96631300,-0.23,-0.05951765,386.62,"October 31, 22",-0.0005951765
2022-10-28,379.87,389.52,379.68,389.02,382.99,100302000,100302000,9.15,2.41,386.07,"October 28, 22",0.0241
2022-10-27,383.07,385,379.33,379.98,374.09,81971800,81971800,-3.09,-0.80664,381.44,"October 27, 22",-0.0080664
2022-10-26,381.62,387.58,381.35,382.02,376.1,104087300,104087300,0.4,0.10482,383.65,"October 26, 22",0.0010482
2022-10-25,378.79,385.25,378.67,384.92,378.95,78846300,78846300,6.13,1.62,382.95,"October 25, 22",0.0162
2022-10-24,375.89,380.06,373.11,378.87,373,85436900,85436900,2.98,0.79279,377.35,"October 24, 22",0.0079279
2022-10-21,365.12,374.8,363.54,374.29,368.49,131038400,131038400,9.17,2.51,370.88,"October 21, 22",0.0251
2022-10-20,368.03,372.67,364.61,365.41,359.75,88283100,88283100,-2.62,-0.7119,367.56,"October 20, 22",-0.007119
2022-10-19,368.99,371.85,365.55,368.5,362.79,79746900,79746900,-0.49,-0.13279,368.63,"October 19, 22",-0.0013279
2022-10-18,375.13,375.45,367.52,371.13,365.38,97162900,97162900,-4,-1.07,371.37,"October 18, 22",-0.0107
2022-10-17,364.01,367.98,357.28,366.82,361.13,93168200,93168200,2.81,0.77196,364.03,"October 17, 22",0.0077196
2022-10-14,368.55,370.26,356.96,357.63,352.09,123737000,123737000,-10.92,-2.96,361.62,"October 14, 22",-0.0296
2022-10-13,349.21,367.51,348.11,365.97,360.3,147254500,147254500,16.76,4.8,360.53,"October 13, 22",0.048
2022-10-12,358.17,359.82,356.3,356.56,351.03,76991800,76991800,-1.61,-0.44951,357.56,"October 12, 22",-0.0044951
2022-10-11,358.24,363.03,355.71,357.74,352.2,92482800,92482800,-0.5,-0.13957,358.83,"October 11, 22",-0.0013957
2022-10-10,363.96,364.21,357.67,360.02,354.44,76042800,76042800,-3.94,-1.08,360.63,"October 10, 22",-0.0108
2022-10-07,368.97,373.29,360.94,362.79,357.17,107789500,107789500,-6.18,-1.67,365.67,"October 07, 22",-0.0167
2022-10-06,375.62,378.72,372.68,373.2,367.42,82333500,82333500,-2.42,-0.64427,374.87,"October 06, 22",-0.0064427
2022-10-05,373.39,379.46,370.95,377.09,371.25,88065700,88065700,3.7,0.99092,375.83,"October 05, 22",0.0099092
2022-10-04,372.4,378,366.57,377.97,372.11,103602800,103602800,5.57,1.5,374.18,"October 04, 22",0.015
2022-10-03,361.08,368.55,359.21,366.61,360.93,89756500,89756500,5.53,1.53,364.79,"October 03, 22",0.0153
2022-09-30,361.8,365.91,357.04,357.18,351.64,153711200,153711200,-4.62,-1.28,360.04,"September 30, 22",-0.0128
2022-09-29,366.81,367.11,359.7,362.79,357.17,112952300,112952300,-4.02,-1.1,363.2,"September 29, 22",-0.011
2022-09-28,364.38,372.3,362.6,370.53,364.79,110802200,110802200,6.15,1.69,368.48,"September 28, 22",0.0169
2022-09-27,368.02,370.4,360.87,363.38,357.75,108294100,108294100,-4.64,-1.26,364.88,"September 27, 22",-0.0126
2022-09-26,366.41,370.21,363.03,364.31,358.66,92581200,92581200,-2.1,-0.57313,365.85,"September 26, 22",-0.0057313
2022-09-23,370.58,370.62,363.29,367.95,362.25,122346900,122346900,-2.63,-0.7097,367.29,"September 23, 22",-0.007097
2022-09-22,376.58,378.3,373.44,374.22,368.42,89472600,89472600,-2.36,-0.62669,375.32,"September 22, 22",-0.0062669
2022-09-21,386.11,389.31,377.38,377.39,371.54,106746600,106746600,-8.72,-2.26,381.36,"September 21, 22",-0.0226
2022-09-20,385.06,386.12,381.2,384.09,378.14,77274900,77274900,-0.97,-0.25191,383.8,"September 20, 22",-0.0025191
2022-09-19,382.26,388.55,382.18,388.55,382.53,73278500,73278500,6.29,1.65,386.43,"September 19, 22",0.0165
2022-09-16,384.14,386.25,382.11,385.56,379.58,103084800,103084800,1.42,0.36966,384.64,"September 16, 22",0.0036966
2022-09-15,392.96,395.96,388.78,390.12,382.5,87633800,87633800,-2.84,-0.72272,391.62,"September 15, 22",-0.0072272
2022-09-14,394.47,396.2,391.12,394.6,386.9,85023700,85023700,0.13,0.03295561,393.97,"September 14, 22",0.0003295561
2022-09-13,401.83,403.1,391.92,393.1,385.42,122947100,122947100,-8.73,-2.17,396.04,"September 13, 22",-0.0217
2022-09-12,408.78,411.73,408.46,410.97,402.95,69256300,69256300,2.19,0.53574,410.39,"September 12, 22",0.0053574
2022-09-09,402.74,407.51,402.46,406.6,398.66,76706900,76706900,3.86,0.95843,405.52,"September 09, 22",0.0095843
2022-09-08,395.39,400.86,394.12,400.38,392.56,80821700,80821700,4.99,1.26,398.45,"September 08, 22",0.0126
2022-09-07,390.43,398.59,390.2,397.78,390.01,70964200,70964200,7.35,1.88,395.52,"September 07, 22",0.0188
2022-09-06,393.13,394.12,388.42,390.76,383.13,76637400,76637400,-2.37,-0.60285,391.1,"September 06, 22",-0.0060285
2022-09-02,400.28,401.56,390.33,392.24,384.58,99632100,99632100,-8.04,-2.01,394.71,"September 02, 22",-0.0201
2022-09-01,392.89,396.78,390.04,396.42,388.68,78740100,78740100,3.53,0.89847,394.41,"September 01, 22",0.0089847
2022-08-31,399.93,401.24,395.04,395.18,387.46,76029700,76029700,-4.75,-1.19,397.15,"August 31, 22",-0.0119
2022-08-30,403.85,404.1,396,398.21,390.43,85652400,85652400,-5.64,-1.4,399.44,"August 30, 22",-0.014
2022-08-29,402.2,405.84,401.2,402.63,394.77,65370800,65370800,0.43,0.10691,403.22,"August 29, 22",0.0010691
2022-08-26,419.39,419.96,405.25,405.31,397.4,103087000,103087000,-14.08,-3.36,410.17,"August 26, 22",-0.0336
2022-08-25,415.24,419.56,414.09,419.51,411.32,50942300,50942300,4.27,1.03,417.72,"August 25, 22",0.0103
2022-08-24,412.11,415.11,411.39,413.67,405.59,49177800,49177800,1.56,0.37854,413.39,"August 24, 22",0.0037854
2022-08-23,412.9,415.42,411.77,412.35,404.3,49105200,49105200,-0.55,-0.1332,413.18,"August 23, 22",-0.001332
2022-08-22,417.05,417.23,412.4,413.35,405.28,77695600,77695600,-3.7,-0.88718,414.33,"August 22, 22",-0.0088718
2022-08-19,424.98,425.26,421.22,422.14,413.9,68016900,68016900,-2.84,-0.66827,422.87,"August 19, 22",-0.0066827
2022-08-18,426.86,428.61,425.5,427.89,419.54,49023200,49023200,1.03,0.2413,427.33,"August 18, 22",0.002413
2022-08-17,425.91,429.5,424.54,426.65,418.32,63563400,63563400,0.74,0.17375,426.9,"August 17, 22",0.0017375
2022-08-16,427.73,431.73,426.88,429.7,421.31,59289000,59289000,1.97,0.46057,429.44,"August 16, 22",0.0046057
2022-08-15,424.77,429.41,424.71,428.86,420.49,54048300,54048300,4.09,0.96287,427.66,"August 15, 22",0.0096287
2022-08-12,422.03,427.21,421.03,427.1,418.76,61694500,61694500,5.07,1.2,425.11,"August 12, 22",0.012
2022-08-11,422.99,424.95,419.21,419.99,411.79,59489700,59489700,-3,-0.70924,421.38,"August 11, 22",-0.0070924
2022-08-10,418.78,420.14,416.72,419.99,411.79,68665700,68665700,1.21,0.28893,418.95,"August 10, 22",0.0028893
2022-08-09,412.22,412.75,410.22,411.35,403.32,44931800,44931800,-0.87,-0.21105,411.44,"August 09, 22",-0.0021105
2022-08-08,415.25,417.62,411.83,412.99,404.93,53886100,53886100,-2.26,-0.54425,414.15,"August 08, 22",-0.0054425
2022-08-05,409.66,414.15,409.6,413.47,405.4,56814900,56814900,3.81,0.93004,412.41,"August 05, 22",0.0093004
2022-08-04,414.37,415.09,412.44,414.17,406.08,45656600,45656600,-0.2,-0.04826604,413.9,"August 04, 22",-0.0004826604
2022-08-03,410.3,415.68,410,414.45,406.36,67820600,67820600,4.15,1.01,413.38,"August 03, 22",0.0101
2022-08-02,409.12,413,406.82,408.06,400.09,63435400,63435400,-1.06,-0.25909,409.29,"August 02, 22",-0.0025909
2022-08-01,409.15,413.41,408.4,410.77,402.75,69997500,69997500,1.62,0.39594,410.86,"August 01, 22",0.0039594
2022-07-29,407.58,413.03,406.77,411.99,403.95,87003700,87003700,4.41,1.08,410.6,"July 29, 22",0.0108
2022-07-28,401.89,406.8,398.15,406.07,398.14,73966600,73966600,4.18,1.04,403.67,"July 28, 22",0.0104
2022-07-27,394.36,402.88,394.05,401.04,393.21,82342100,82342100,6.68,1.69,399.32,"July 27, 22",0.0169
2022-07-26,393.84,394.06,389.95,390.89,383.26,52946400,52946400,-2.95,-0.74904,391.63,"July 26, 22",-0.0074904
2022-07-25,395.75,396.47,393.21,395.57,387.85,53631500,53631500,-0.18,-0.04548326,395.08,"July 25, 22",-0.0004548326
2022-07-22,398.92,400.18,392.75,395.09,387.38,72197300,72197300,-3.83,-0.96009,396.01,"July 22, 22",-0.0096009
2022-07-21,394.16,398.84,391.63,398.79,391,64903900,64903900,4.63,1.17,396.42,"July 21, 22",0.0117
2022-07-20,392.47,396.26,391.03,394.77,387.06,71843800,71843800,2.3,0.58603,394.02,"July 20, 22",0.0058603
2022-07-19,386.08,392.87,385.39,392.27,384.61,78506000,78506000,6.19,1.6,390.18,"July 19, 22",0.016
2022-07-18,388.38,389.09,380.66,381.95,374.49,63203600,63203600,-6.43,-1.66,383.9,"July 18, 22",-0.0166
2022-07-15,382.55,385.25,380.54,385.13,377.61,79060400,79060400,2.58,0.67442,383.64,"July 15, 22",0.0067442
2022-07-14,373.61,379.05,371.04,377.91,370.53,89704800,89704800,4.3,1.15,376,"July 14, 22",0.0115
2022-07-13,375.1,381.92,374.66,378.83,371.43,84224600,84224600,3.73,0.9944,378.47,"July 13, 22",0.009944
2022-07-12,383.65,386.16,378.99,380.83,373.39,62219200,62219200,-2.82,-0.73504,381.99,"July 12, 22",-0.0073504
2022-07-11,385.85,386.87,383.5,384.23,376.73,58366900,58366900,-1.62,-0.41985,384.87,"July 11, 22",-0.0041985
2022-07-08,387.27,390.64,385.66,388.67,381.08,72397800,72397800,1.4,0.3615,388.32,"July 08, 22",0.003615
2022-07-07,385.12,389.83,383.27,388.99,381.39,64525900,64525900,3.87,1,387.36,"July 07, 22",0.01
2022-07-06,382.11,385.87,379.6,383.25,375.77,70426200,70426200,1.14,0.29834,382.91,"July 06, 22",0.0029834
2022-07-05,375.88,381.98,372.9,381.96,374.5,81438000,81438000,6.08,1.62,378.95,"July 05, 22",0.0162
2022-07-01,376.56,381.7,373.8,381.24,373.8,74839700,74839700,4.68,1.24,378.91,"July 01, 22",0.0124
2022-06-30,376.24,380.66,372.56,377.25,369.88,112508300,112508300,1.01,0.26845,376.82,"June 30, 22",0.0026845
2022-06-29,381.23,382.27,378.42,380.34,372.91,65676000,65676000,-0.89,-0.23345,380.34,"June 29, 22",-0.0023345
2022-06-28,390.23,393.16,380.53,380.65,373.22,86548900,86548900,-9.58,-2.45,384.78,"June 28, 22",-0.0245
2022-06-27,391.05,391.36,387.44,388.59,381,66009600,66009600,-2.46,-0.62908,389.13,"June 27, 22",-0.0062908
2022-06-24,381.4,390.09,381.37,390.08,382.46,98050300,98050300,8.68,2.28,387.18,"June 24, 22",0.0228
2022-06-23,376.64,378.83,372.89,378.06,370.68,79292100,79292100,1.42,0.37702,376.59,"June 23, 22",0.0037702
2022-06-22,370.62,378.72,370.18,374.39,367.08,90059400,90059400,3.77,1.02,374.43,"June 22, 22",0.0102
2022-06-21,371.89,376.53,371.81,375.07,367.75,76811900,76811900,3.18,0.85509,374.47,"June 21, 22",0.0085509
2022-06-17,365.51,369.38,362.17,365.86,358.72,111113900,111113900,0.35,0.09575661,365.8,"June 17, 22",0.0009575661
2022-06-16,370.51,370.94,364.08,366.65,357.94,134473300,134473300,-3.86,-1.04,367.22,"June 16, 22",-0.0104
2022-06-15,377.36,383.9,372.12,379.2,370.2,125666800,125666800,1.84,0.4876,378.41,"June 15, 22",0.004876
2022-06-14,376.85,377.94,370.59,373.87,364.99,104011800,104011800,-2.98,-0.79077,374.13,"June 14, 22",-0.0079077
2022-06-13,379.85,381.81,373.3,375,366.1,170004900,170004900,-4.85,-1.28,376.7,"June 13, 22",-0.0128
2022-06-10,394.88,395.78,389.75,389.8,380.54,132893900,132893900,-5.08,-1.29,391.78,"June 10, 22",-0.0129
2022-06-09,409.34,411.74,401.44,401.44,391.91,86289800,86289800,-7.9,-1.93,404.87,"June 09, 22",-0.0193
2022-06-08,413.93,415.82,410.38,411.22,401.46,64350000,64350000,-2.71,-0.6547,412.47,"June 08, 22",-0.006547
2022-06-07,408.1,416.22,407.61,415.74,405.87,59272400,59272400,7.64,1.87,413.19,"June 07, 22",0.0187
2022-06-06,414.78,416.61,410.55,411.79,402.01,57508900,57508900,-2.99,-0.72086,412.98,"June 06, 22",-0.0072086
2022-06-03,412.4,414.04,409.51,410.54,400.79,71874300,71874300,-1.86,-0.45102,411.36,"June 03, 22",-0.0045102
2022-06-02,409.42,417.44,407.04,417.39,407.48,79609600,79609600,7.97,1.95,413.96,"June 02, 22",0.0195
2022-06-01,415.17,416.24,406.93,409.59,399.87,86585800,86585800,-5.58,-1.34,410.92,"June 01, 22",-0.0134
2022-05-31,413.55,416.46,410.03,412.93,403.13,95937000,95937000,-0.62,-0.14992,413.14,"May 31, 22",-0.0014992
2022-05-27,407.91,415.38,407.7,415.26,405.4,84768700,84768700,7.35,1.8,412.78,"May 27, 22",0.018
2022-05-26,398.67,407.04,398.45,405.31,395.69,82168300,82168300,6.64,1.67,403.6,"May 26, 22",0.0167
2022-05-25,392.31,399.45,391.89,397.37,387.94,91472900,91472900,5.06,1.29,396.24,"May 25, 22",0.0129
2022-05-24,392.56,395.15,386.96,393.89,384.54,91448800,91448800,1.33,0.3388,392,"May 24, 22",0.003388
2022-05-23,392.83,397.73,390.38,396.92,387.5,76414900,76414900,4.09,1.04,395.01,"May 23, 22",0.0104
2022-05-20,393.25,397.03,380.54,389.63,380.38,131432200,131432200,-3.62,-0.92053,389.07,"May 20, 22",-0.0092053
2022-05-19,388.62,394.14,387.11,389.46,380.21,98510700,98510700,0.84,0.21615,390.24,"May 19, 22",0.0021615
2022-05-18,403.5,403.8,390.55,391.86,382.56,117674500,117674500,-11.64,-2.88,395.4,"May 18, 22",-0.0288
2022-05-17,406.53,408.57,402.58,408.32,398.63,83029700,83029700,1.79,0.44031,406.49,"May 17, 22",0.0044031
2022-05-16,399.98,403.97,397.6,400.09,390.59,78622400,78622400,0.11,0.02750138,400.55,"May 16, 22",0.0002750138
2022-05-13,396.71,403.18,395.61,401.72,392.18,104174400,104174400,5.01,1.26,400.17,"May 13, 22",0.0126
2022-05-12,389.37,395.8,385.15,392.34,383.02,125090800,125090800,2.97,0.76277,391.1,"May 12, 22",0.0076277
2022-05-11,398.07,404.04,391.96,392.75,383.42,142361000,142361000,-5.32,-1.34,396.25,"May 11, 22",-0.0134
2022-05-10,404.49,406.08,394.82,399.09,389.61,132497200,132497200,-5.4,-1.34,400,"May 10, 22",-0.0134
2022-05-09,405.1,406.41,396.5,398.17,388.72,155586100,155586100,-6.93,-1.71,400.36,"May 09, 22",-0.0171
2022-05-06,411.1,414.8,405.73,411.34,401.57,151770800,151770800,0.24,0.05837996,410.62,"May 06, 22",0.0005837996
2022-05-05,424.55,425,409.44,413.81,403.98,172929100,172929100,-10.74,-2.53,416.08,"May 05, 22",-0.0253
2022-05-04,417.08,429.66,413.71,429.06,418.87,144247900,144247900,11.98,2.87,424.14,"May 04, 22",0.0287
2022-05-03,415.01,418.93,413.36,416.38,406.49,100028200,100028200,1.37,0.33011,416.22,"May 03, 22",0.0033011
2022-05-02,412.07,415.92,405.02,414.48,404.64,158312500,158312500,2.41,0.58485,411.81,"May 02, 22",0.0058485
2022-04-29,423.59,425.87,411.21,412,402.22,145491100,145491100,-11.59,-2.74,416.36,"April 29, 22",-0.0274
2022-04-28,422.29,429.64,417.6,427.81,417.65,105449100,105449100,5.52,1.31,425.02,"April 28, 22",0.0131
2022-04-27,417.24,422.92,415.01,417.27,407.36,122030000,122030000,0.03,0.00719011,418.4,"April 27, 22",7.19011e-05
2022-04-26,425.83,426.04,416.07,416.1,406.22,103996300,103996300,-9.73,-2.28,419.4,"April 26, 22",-0.0228
2022-04-25,423.67,428.69,418.84,428.51,418.34,119647700,119647700,4.84,1.14,425.35,"April 25, 22",0.0114
2022-04-22,436.91,438.08,425.44,426.04,415.92,132471800,132471800,-10.87,-2.49,429.85,"April 22, 22",-0.0249
2022-04-21,448.54,450.01,437.1,438.06,427.66,85417300,85417300,-10.48,-2.34,441.72,"April 21, 22",-0.0234
2022-04-20,446.92,447.57,443.48,444.71,434.15,65224400,65224400,-2.21,-0.4945,445.25,"April 20, 22",-0.004945
2022-04-19,437.86,445.8,437.68,445.04,434.47,77821000,77821000,7.18,1.64,442.84,"April 19, 22",0.0164
2022-04-18,436.81,439.75,435.61,437.97,427.57,66002500,66002500,1.16,0.26556,437.78,"April 18, 22",0.0026556
2022-04-14,443.55,444.73,437.68,437.79,427.4,97869500,97869500,-5.76,-1.3,440.07,"April 14, 22",-0.013
2022-04-13,438.03,444.11,437.84,443.31,432.78,74070400,74070400,5.28,1.21,441.75,"April 13, 22",0.0121
2022-04-12,443.08,445.75,436.65,438.29,427.88,84363600,84363600,-4.79,-1.08,440.23,"April 12, 22",-0.0108
2022-04-11,444.11,445,439.39,439.92,429.47,89770500,89770500,-4.19,-0.94346,441.44,"April 11, 22",-0.0094346
2022-04-08,447.97,450.63,445.94,447.57,436.94,79272700,79272700,-0.4,-0.08929169,448.05,"April 08, 22",-0.0008929169
2022-04-07,445.59,450.69,443.53,448.77,438.11,78097200,78097200,3.18,0.71366,447.66,"April 07, 22",0.0071366
2022-04-06,446.89,448.93,443.47,446.52,435.92,106898000,106898000,-0.37,-0.08279442,446.31,"April 06, 22",-0.0008279442
2022-04-05,455.22,457.83,449.82,451.03,440.32,74214500,74214500,-4.19,-0.92043,452.89,"April 05, 22",-0.0092043
2022-04-04,453.13,456.91,452.26,456.8,445.95,59601000,59601000,3.67,0.80992,455.32,"April 04, 22",0.0080992
2022-04-01,453.31,453.46,449.14,452.92,442.17,89048800,89048800,-0.39,-0.08603384,451.84,"April 01, 22",-0.0008603384
2022-03-31,457.89,458.76,451.16,451.64,440.92,121699900,121699900,-6.25,-1.36,453.85,"March 31, 22",-0.0136
2022-03-30,460.34,461.2,456.47,458.7,447.81,79666900,79666900,-1.64,-0.35626,458.79,"March 30, 22",-0.0035626
2022-03-29,460.02,462.07,457.18,461.55,450.59,86581500,86581500,1.53,0.33259,460.27,"March 29, 22",0.0033259
2022-03-28,452.06,455.91,450.06,455.91,445.09,68529800,68529800,3.85,0.85166,453.96,"March 28, 22",0.0085166
2022-03-25,451.16,452.98,448.43,452.69,441.94,77101300,77101300,1.53,0.33913,451.37,"March 25, 22",0.0033913
2022-03-24,445.94,450.5,444.76,450.49,439.79,64736900,64736900,4.55,1.02,448.58,"March 24, 22",0.0102
2022-03-23,446.91,448.49,443.71,443.8,433.26,79426100,79426100,-3.11,-0.69589,445.33,"March 23, 22",-0.0069589
2022-03-22,445.86,450.58,445.86,449.59,438.92,74650400,74650400,3.73,0.83659,448.68,"March 22, 22",0.0083659
2022-03-21,444.34,446.46,440.68,444.39,433.84,88349800,88349800,0.05,0.01125264,443.84,"March 21, 22",0.0001125264
2022-03-18,438,444.86,437.22,444.52,433.97,106345500,106345500,6.52,1.49,442.2,"March 18, 22",0.0149
2022-03-17,433.59,441.07,433.19,441.07,429.26,102676900,102676900,7.48,1.73,438.44,"March 17, 22",0.0173
2022-03-16,429.89,435.68,424.8,435.62,423.96,144954800,144954800,5.73,1.33,432.03,"March 16, 22",0.0133
2022-03-15,419.77,426.84,418.42,426.17,414.76,106219100,106219100,6.4,1.52,423.81,"March 15, 22",0.0152
2022-03-14,420.89,424.55,415.79,417,405.84,95729200,95729200,-3.89,-0.92423,419.11,"March 14, 22",-0.0092423
2022-03-11,428.12,428.77,419.53,420.07,408.83,95636300,95636300,-8.05,-1.88,422.79,"March 11, 22",-0.0188
2022-03-10,422.52,426.43,420.44,425.48,414.09,93972700,93972700,2.96,0.70056,424.12,"March 10, 22",0.0070056
2022-03-09,425.14,429.51,422.82,427.41,415.97,116990800,116990800,2.27,0.53394,426.58,"March 09, 22",0.0053394
2022-03-08,419.62,427.21,415.12,416.25,405.11,164772700,164772700,-3.37,-0.80311,419.53,"March 08, 22",-0.0080311
2022-03-07,431.55,432.3,419.36,419.43,408.2,137896600,137896600,-12.12,-2.81,423.7,"March 07, 22",-0.0281
2022-03-04,431.75,433.37,427.88,432.17,420.6,113978200,113978200,0.42,0.09727852,431.14,"March 04, 22",0.0009727852
2022-03-03,440.47,441.11,433.8,435.71,424.05,105501700,105501700,-4.76,-1.08,436.87,"March 03, 22",-0.0108
2022-03-02,432.37,439.72,431.57,437.89,426.17,117726500,117726500,5.52,1.28,436.39,"March 02, 22",0.0128
2022-03-01,435.04,437.17,427.11,429.98,418.47,137785900,137785900,-5.06,-1.16,431.42,"March 01, 22",-0.0116
2022-02-28,432.03,438.2,430.7,436.63,424.94,145615000,145615000,4.6,1.06,435.18,"February 28, 22",0.0106
2022-02-25,429.61,437.84,427.86,437.75,426.03,121804500,121804500,8.14,1.89,434.48,"February 25, 22",0.0189
2022-02-24,411.02,428.76,410.64,428.3,416.84,213942900,213942900,17.28,4.2,422.57,"February 24, 22",0.042
